Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6745102,SDGSUICIDE,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.9 [1.9-8.1],4.86431,1.85506,8.11907,,2025-01-10T10:52:31Z,2016,2016-01-01,2016-12-31
6745753,SDGSUICIDE,COUNTRY,RUS,EUR,Europe,YEAR,2016,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,52.8 [51.0-54.1],52.8369,51.01681,54.11627,,2025-01-10T10:52:31Z,2016,2016-01-01,2016-12-31
6745774,SDGSUICIDE,COUNTRY,MNE,EUR,Europe,YEAR,2012,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,13.8 [10.2-18.1],13.80622,10.15481,18.08896,,2025-01-10T10:52:31Z,2012,2012-01-01,2012-12-31
6745988,SDGSUICIDE,COUNTRY,CHL,AMR,Americas,YEAR,2008,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,19.9 [17.9-21.4],19.85201,17.91579,21.35607,,2025-01-10T10:52:31Z,2008,2008-01-01,2008-12-31
6746462,SDGSUICIDE,COUNTRY,ECU,AMR,Americas,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,13.4,13.38,,,,2021-07-16T09:25:53Z,2019,2019-01-01,2019-12-31
6746753,SDGSUICIDE,COUNTRY,ERI,AFR,Africa,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,5.8,5.8,,,,2021-07-16T09:25:53Z,2019,2019-01-01,2019-12-31
6747414,SDGSUICIDE,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS65-74,,,,,50.3,50.3,,,,2021-07-06T14:15:48Z,2019,2019-01-01,2019-12-31
6748119,SDGSUICIDE,COUNTRY,BGR,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-24,,,,,2.1,2.14,,,,2021-07-06T14:13:44Z,2019,2019-01-01,2019-12-31
6748603,SDGSUICIDE,COUNTRY,TZA,AFR,Africa,YEAR,2009,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.8 [4.7-10.3],6.78787,4.65486,10.28367,,2025-01-10T10:52:31Z,2009,2009-01-01,2009-12-31
6748971,SDGSUICIDE,COUNTRY,GMB,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS35-44,,,,,3.3,3.31,,,,2021-07-06T14:14:39Z,2019,2019-01-01,2019-12-31
6749050,SDGSUICIDE,COUNTRY,UGA,AFR,Africa,YEAR,2015,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.6 [2.7-6.5],4.5942,2.70477,6.52568,,2025-01-10T10:52:31Z,2015,2015-01-01,2015-12-31
6749571,SDGSUICIDE,COUNTRY,NOR,EUR,Europe,YEAR,2012,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,15.2 [14.3-16.2],15.22963,14.27898,16.16903,,2025-01-10T10:52:31Z,2012,2012-01-01,2012-12-31
6750072,SDGSUICIDE,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2008,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.0 [0.6-1.4],0.99166,0.63142,1.44949,,2025-01-10T10:52:31Z,2008,2008-01-01,2008-12-31
6750220,SDGSUICIDE,COUNTRY,SWZ,AFR,Africa,YEAR,2006,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,18.0 [9.9-28.2],18.03951,9.91478,28.19944,,2025-01-10T10:52:31Z,2006,2006-01-01,2006-12-31
6750347,SDGSUICIDE,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS15-29,,,,,1.8,1.81,,,,2021-07-16T09:22:23Z,2019,2019-01-01,2019-12-31
6750810,SDGSUICIDE,COUNTRY,LVA,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS45-54,,,,,6.1,6.15,,,,2021-07-06T14:15:03Z,2019,2019-01-01,2019-12-31
6750878,SDGSUICIDE,COUNTRY,MNE,EUR,Europe,YEAR,2014,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.4 [4.4-8.7],6.40543,4.42599,8.68385,,2025-01-10T10:52:31Z,2014,2014-01-01,2014-12-31
6752130,SDGSUICIDE,COUNTRY,SVN,EUR,Europe,YEAR,2000,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,31.9 [28.3-35.6],31.93393,28.30046,35.59875,,2025-01-10T10:52:31Z,2000,2000-01-01,2000-12-31
6753155,SDGSUICIDE,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2005,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.7 [1.0-2.2],1.69817,1.04295,2.19278,,2025-01-10T10:52:31Z,2005,2005-01-01,2005-12-31
6753833,SDGSUICIDE,COUNTRY,BIH,EUR,Europe,YEAR,2016,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,16.9 [13.2-22.3],16.91978,13.20563,22.27761,,2025-01-10T10:52:31Z,2016,2016-01-01,2016-12-31
6754015,SDGSUICIDE,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2003,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,0.8 [0.5-1.3],0.82461,0.48451,1.29201,,2025-01-10T10:52:31Z,2003,2003-01-01,2003-12-31
6754133,SDGSUICIDE,COUNTRY,PHL,WPR,Western Pacific,YEAR,2006,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.0 [0.8-1.2],1.04029,0.75881,1.21157,,2025-01-10T10:52:31Z,2006,2006-01-01,2006-12-31
6754878,SDGSUICIDE,COUNTRY,SLV,AMR,Americas,YEAR,2010,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,13.2 [10.8-16.5],13.2442,10.8061,16.50969,,2025-01-10T10:52:31Z,2010,2010-01-01,2010-12-31
6756279,SDGSUICIDE,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS15-24,,,,,7.6,7.6,,,,2021-07-06T14:14:05Z,2019,2019-01-01,2019-12-31
6756540,SDGSUICIDE,COUNTRY,CIV,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,1.7,1.71,,,,2021-07-16T09:25:52Z,2019,2019-01-01,2019-12-31
6756785,SDGSUICIDE,COUNTRY,CAN,AMR,Americas,YEAR,2018,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.4 [5.6-7.1],6.4211,5.62031,7.14219,,2025-01-10T10:52:31Z,2018,2018-01-01,2018-12-31
6757191,SDGSUICIDE,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,8.1 [5.8-11.1],8.1192,5.84903,11.07564,,2025-01-10T10:52:31Z,2012,2012-01-01,2012-12-31
6758237,SDGSUICIDE,COUNTRY,CHN,WPR,Western Pacific,YEAR,2008,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,12.6 [10.3-14.4],12.64265,10.30787,14.43839,,2025-01-10T10:52:31Z,2008,2008-01-01,2008-12-31
6758367,SDGSUICIDE,COUNTRY,IRL,EUR,Europe,YEAR,2000,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.7 [4.0-5.4],4.68671,3.98871,5.36382,,2025-01-10T10:52:31Z,2000,2000-01-01,2000-12-31
6758806,SDGSUICIDE,COUNTRY,KOR,WPR,Western Pacific,YEAR,2013,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,43.5 [24.0-49.8],43.4575,24.00464,49.8279,,2025-01-10T10:52:31Z,2013,2013-01-01,2013-12-31
6759330,SDGSUICIDE,COUNTRY,PHL,WPR,Western Pacific,YEAR,2007,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.1 [0.8-1.2],1.07946,0.77334,1.24001,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
6759349,SDGSUICIDE,COUNTRY,GMB,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS55-64,,,,,23.6,23.57,,,,2021-07-06T14:15:20Z,2019,2019-01-01,2019-12-31
6759628,SDGSUICIDE,COUNTRY,ALB,EUR,Europe,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS45-54,,,,,10.8,10.84,,,,2021-07-06T14:14:54Z,2019,2019-01-01,2019-12-31
6760049,SDGSUICIDE,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2001,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.9 [3.7-11.7],6.87361,3.69436,11.74411,,2025-01-10T10:52:31Z,2001,2001-01-01,2001-12-31
6761084,SDGSUICIDE,COUNTRY,SLB,WPR,Western Pacific,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS25-34,,,,,31,31.02,,,,2021-07-06T14:14:26Z,2019,2019-01-01,2019-12-31
6761484,SDGSUICIDE,COUNTRY,CAN,AMR,Americas,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS15-29,,,,,18.8,18.81,,,,2021-07-16T09:22:18Z,2019,2019-01-01,2019-12-31
6763122,SDGSUICIDE,COUNTRY,LAO,WPR,Western Pacific,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS85PLUS,,,,,24.7,24.72,,,,2021-07-06T14:16:21Z,2019,2019-01-01,2019-12-31
6764889,SDGSUICIDE,COUNTRY,PRI,AMR,Americas,YEAR,2007,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,12.1 [10.7-13.9],12.13911,10.67205,13.85169,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
6765394,SDGSUICIDE,REGION,EMR,,,YEAR,2008,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,2.7 [1.4-4.8],2.74186,1.41756,4.7913,,2025-01-10T10:52:31Z,2008,2008-01-01,2008-12-31
6765438,SDGSUICIDE,COUNTRY,KGZ,EUR,Europe,YEAR,2021,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,10.5 [7.6-11.7],10.53457,7.61446,11.68835,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
6765808,SDGSUICIDE,COUNTRY,RWA,AFR,Africa,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS55-64,,,,,31.8,31.83,,,,2021-07-06T14:15:28Z,2019,2019-01-01,2019-12-31
6766921,SDGSUICIDE,COUNTRY,NLD,EUR,Europe,YEAR,2004,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.3 [5.5-6.9],6.26539,5.49394,6.92077,,2025-01-10T10:52:31Z,2004,2004-01-01,2004-12-31
6767531,SDGSUICIDE,COUNTRY,BWA,AFR,Africa,YEAR,2008,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,15.1 [8.5-27.3],15.11223,8.51473,27.26943,,2025-01-10T10:52:31Z,2008,2008-01-01,2008-12-31
6767705,SDGSUICIDE,COUNTRY,ARG,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS75-84,,,,,13.9,13.91,,,,2021-07-06T14:15:53Z,2019,2019-01-01,2019-12-31
6768088,SDGSUICIDE,COUNTRY,FRA,EUR,Europe,YEAR,2015,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,8.3 [7.0-9.3],8.31755,7.00018,9.31063,,2025-01-10T10:52:31Z,2015,2015-01-01,2015-12-31
6769640,SDGSUICIDE,COUNTRY,ARG,AMR,Americas,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS30-49,,,,,15.8,15.84,,,,2021-07-16T09:31:20Z,2019,2019-01-01,2019-12-31
6769765,SDGSUICIDE,COUNTRY,PRT,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-29,,,,,2.1,2.06,,,,2021-07-16T09:22:28Z,2019,2019-01-01,2019-12-31
6769876,SDGSUICIDE,COUNTRY,SVN,EUR,Europe,YEAR,2014,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,32.8 [29.2-36.9],32.75396,29.18525,36.91309,,2025-01-10T10:52:31Z,2014,2014-01-01,2014-12-31
6769985,SDGSUICIDE,COUNTRY,BRN,WPR,Western Pacific,YEAR,2014,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.6 [1.1-2.1],1.57087,1.05793,2.10447,,2025-01-10T10:52:31Z,2014,2014-01-01,2014-12-31
6770175,SDGSUICIDE,COUNTRY,MRT,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS45-54,,,,,4.3,4.31,,,,2021-07-06T14:15:05Z,2019,2019-01-01,2019-12-31
6770207,SDGSUICIDE,REGION,AFR,,,YEAR,2011,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.8 [4.5-9.8],6.83202,4.49171,9.79508,,2025-01-10T10:52:31Z,2011,2011-01-01,2011-12-31
6770229,SDGSUICIDE,COUNTRY,MWI,AFR,Africa,YEAR,2007,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,7.5 [5.1-10.8],7.53846,5.12068,10.78465,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
6770234,SDGSUICIDE,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS45-54,,,,,5.6,5.63,,,,2021-07-06T14:15:05Z,2019,2019-01-01,2019-12-31
6770800,SDGSUICIDE,COUNTRY,GTM,AMR,Americas,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS85PLUS,,,,,17.4,17.39,,,,2021-07-06T14:16:19Z,2019,2019-01-01,2019-12-31
6772700,SDGSUICIDE,COUNTRY,FSM,WPR,Western Pacific,YEAR,2005,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,34.4 [20.5-49.8],34.44127,20.54961,49.8243,,2025-01-10T10:52:31Z,2005,2005-01-01,2005-12-31
6772719,SDGSUICIDE,COUNTRY,NER,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS25-34,,,,,2.4,2.42,,,,2021-07-06T14:14:23Z,2019,2019-01-01,2019-12-31
6772835,SDGSUICIDE,COUNTRY,BEN,AFR,Africa,YEAR,2011,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,11.5 [7.0-17.8],11.53456,6.97088,17.7761,,2025-01-10T10:52:31Z,2011,2011-01-01,2011-12-31
6772961,SDGSUICIDE,COUNTRY,BLZ,AMR,Americas,YEAR,2003,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,9.2 [7.7-11.0],9.23906,7.66155,10.99918,,2025-01-10T10:52:31Z,2003,2003-01-01,2003-12-31
6772999,SDGSUICIDE,COUNTRY,MLI,AFR,Africa,YEAR,2005,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,2.7 [1.4-4.4],2.74484,1.39005,4.38831,,2025-01-10T10:52:31Z,2005,2005-01-01,2005-12-31
6773146,SDGSUICIDE,COUNTRY,AZE,EUR,Europe,YEAR,2016,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.9 [1.3-2.7],1.90638,1.30878,2.70941,,2025-01-10T10:52:31Z,2016,2016-01-01,2016-12-31
6773213,SDGSUICIDE,COUNTRY,NIC,AMR,Americas,YEAR,2001,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.6 [3.2-5.8],4.59611,3.20254,5.84908,,2025-01-10T10:52:31Z,2001,2001-01-01,2001-12-31
6773629,SDGSUICIDE,COUNTRY,SLE,AFR,Africa,YEAR,2021,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,7.8 [4.3-14.9],7.80368,4.27926,14.87252,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
6773783,SDGSUICIDE,COUNTRY,CHE,EUR,Europe,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,8.6,8.61,,,,2021-07-16T09:25:51Z,2019,2019-01-01,2019-12-31
6774330,SDGSUICIDE,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2017,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.0 [0.6-1.6],1.02754,0.64576,1.59019,,2025-01-10T10:52:31Z,2017,2017-01-01,2017-12-31
6774408,SDGSUICIDE,COUNTRY,BEN,AFR,Africa,YEAR,2015,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,7.4 [4.3-11.5],7.39121,4.29124,11.51374,,2025-01-10T10:52:31Z,2015,2015-01-01,2015-12-31
6774860,SDGSUICIDE,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2007,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.9 [0.9-3.3],1.89765,0.92082,3.29769,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
6775100,SDGSUICIDE,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS55-64,,,,,20.7,20.74,,,,2021-07-06T14:15:29Z,2019,2019-01-01,2019-12-31
6775192,SDGSUICIDE,COUNTRY,JPN,WPR,Western Pacific,YEAR,2015,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,19.3 [18.2-20.1],19.30353,18.22366,20.08535,,2025-01-10T10:52:31Z,2015,2015-01-01,2015-12-31
6775932,SDGSUICIDE,COUNTRY,VNM,WPR,Western Pacific,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS35-44,,,,,11.5,11.5,,,,2021-07-06T14:14:53Z,2019,2019-01-01,2019-12-31
6776471,SDGSUICIDE,COUNTRY,MYS,WPR,Western Pacific,YEAR,2006,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.2 [3.2-5.6],4.17195,3.15221,5.64322,,2025-01-10T10:52:31Z,2006,2006-01-01,2006-12-31
6778014,SDGSUICIDE,COUNTRY,BRB,AMR,Americas,YEAR,2021,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.0 [0.8-1.4],1.04102,0.77411,1.38271,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
6778355,SDGSUICIDE,COUNTRY,COD,AFR,Africa,YEAR,2015,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,12.5 [7.2-19.1],12.47976,7.23254,19.1446,,2025-01-10T10:52:31Z,2015,2015-01-01,2015-12-31
6778580,SDGSUICIDE,COUNTRY,SGP,WPR,Western Pacific,YEAR,2004,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,11.3 [10.6-13.5],11.34592,10.64796,13.48709,,2025-01-10T10:52:31Z,2004,2004-01-01,2004-12-31
6779453,SDGSUICIDE,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2011,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,5.2 [3.3-7.9],5.22798,3.3039,7.85572,,2025-01-10T10:52:31Z,2011,2011-01-01,2011-12-31
6779722,SDGSUICIDE,COUNTRY,LAO,WPR,Western Pacific,YEAR,2002,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,3.3 [1.4-5.5],3.27183,1.41767,5.53518,,2025-01-10T10:52:31Z,2002,2002-01-01,2002-12-31
6780006,SDGSUICIDE,COUNTRY,THA,SEAR,South-East Asia,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS15-24,,,,,6.8,6.84,,,,2021-07-06T14:14:05Z,2019,2019-01-01,2019-12-31
6781618,SDGSUICIDE,COUNTRY,FSM,WPR,Western Pacific,YEAR,2007,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,10.3 [5.8-15.3],10.28218,5.77937,15.29013,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
6782330,SDGSUICIDE,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2008,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,2.9 [1.9-4.5],2.85302,1.92288,4.49909,,2025-01-10T10:52:31Z,2008,2008-01-01,2008-12-31
6782753,SDGSUICIDE,COUNTRY,SEN,AFR,Africa,YEAR,2003,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.8 [4.2-9.6],6.76238,4.2179,9.56267,,2025-01-10T10:52:31Z,2003,2003-01-01,2003-12-31
6783002,SDGSUICIDE,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-29,,,,,5.6,5.65,,,,2021-07-16T09:22:25Z,2019,2019-01-01,2019-12-31
6783364,SDGSUICIDE,COUNTRY,SVK,EUR,Europe,YEAR,2000,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,5.1 [3.8-6.5],5.09421,3.77737,6.5094,,2025-01-10T10:52:31Z,2000,2000-01-01,2000-12-31
6784336,SDGSUICIDE,COUNTRY,KIR,WPR,Western Pacific,YEAR,2020,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,32.9 [20.3-47.4],32.8589,20.3234,47.38344,,2025-01-10T10:52:31Z,2020,2020-01-01,2020-12-31
6785639,SDGSUICIDE,COUNTRY,EST,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS55-64,,,,,24.5,24.49,,,,2021-07-06T14:15:19Z,2019,2019-01-01,2019-12-31
6786289,SDGSUICIDE,COUNTRY,PAN,AMR,Americas,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS65-74,,,,,8.5,8.46,,,,2021-07-06T14:15:47Z,2019,2019-01-01,2019-12-31
6786364,SDGSUICIDE,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS85PLUS,,,,,10.8,10.75,,,,2021-07-06T14:16:17Z,2019,2019-01-01,2019-12-31
6786469,SDGSUICIDE,COUNTRY,RUS,EUR,Europe,YEAR,2017,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,27.3 [26.2-28.1],27.29849,26.2464,28.07904,,2025-01-10T10:52:31Z,2017,2017-01-01,2017-12-31
6786667,SDGSUICIDE,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,0.6 [0.4-0.8],0.58829,0.40311,0.81806,,2025-01-10T10:52:31Z,2009,2009-01-01,2009-12-31
6786885,SDGSUICIDE,COUNTRY,CUB,AMR,Americas,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS65-74,,,,,12.5,12.5,,,,2021-07-06T14:15:38Z,2019,2019-01-01,2019-12-31
6787069,SDGSUICIDE,COUNTRY,NGA,AFR,Africa,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS55-64,,,,,19.6,19.62,,,,2021-07-06T14:15:26Z,2019,2019-01-01,2019-12-31
6787324,SDGSUICIDE,COUNTRY,SYC,AFR,Africa,YEAR,2008,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.6 [1.0-2.1],1.56589,1.04532,2.09939,,2025-01-10T10:52:31Z,2008,2008-01-01,2008-12-31
6787396,SDGSUICIDE,COUNTRY,DZA,AFR,Africa,YEAR,2006,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,3.2 [1.8-4.8],3.18608,1.77608,4.81537,,2025-01-10T10:52:31Z,2006,2006-01-01,2006-12-31
6787565,SDGSUICIDE,COUNTRY,SRB,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS45-54,,,,,6.5,6.51,,,,2021-07-06T14:15:10Z,2019,2019-01-01,2019-12-31
6787628,SDGSUICIDE,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2020,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,0.4 [0.3-0.8],0.43485,0.31155,0.76429,,2025-01-10T10:52:31Z,2020,2020-01-01,2020-12-31
6788055,SDGSUICIDE,COUNTRY,COM,AFR,Africa,YEAR,2021,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.5 [2.6-7.2],4.52174,2.60623,7.19946,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
6789313,SDGSUICIDE,COUNTRY,CPV,AFR,Africa,YEAR,2010,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,24.0 [16.2-35.4],24.04999,16.24539,35.43117,,2025-01-10T10:52:31Z,2010,2010-01-01,2010-12-31
6790182,SDGSUICIDE,COUNTRY,URY,AMR,Americas,YEAR,2007,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,17.6 [15.7-20.1],17.61313,15.7398,20.05251,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
6790896,SDGSUICIDE,REGION,SEAR,,,YEAR,2018,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,13.6 [10.9-16.0],13.57451,10.86976,16.0271,,2025-01-10T10:52:31Z,2018,2018-01-01,2018-12-31
6791059,SDGSUICIDE,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2020,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,0.4 [0.3-0.6],0.39885,0.25572,0.57255,,2025-01-10T10:52:31Z,2020,2020-01-01,2020-12-31
6791796,SDGSUICIDE,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-29,,,,,2.3,2.33,,,,2021-07-16T09:22:28Z,2019,2019-01-01,2019-12-31
6791873,SDGSUICIDE,COUNTRY,NAM,AFR,Africa,YEAR,2009,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,8.6 [4.9-14.3],8.60731,4.86554,14.32491,,2025-01-10T10:52:31Z,2009,2009-01-01,2009-12-31
